HGT_ID,Sequence_query,Sequence_subject,query_congtig_id,subject_contig_id,MAG 1,MAG 2,q_start,q_end,s_start,s_end,query_length,subject_length,Length,Identity,End Match,Full Match,details
HGT_seq_416,NODE_64_length_9801_cov_10.851939_4502_6354,NODE_285_length_1854_cov_8.733185_1854_1,NODE_64_length_9801_cov_10.851939,NODE_285_length_1854_cov_8.733185,s_9002000001323502_21.permissive.fa,s_9002000001373308_1.strict.fa,4502,6354,1854,1,9801,1854,1854,99.461,False,True,"['NODE_64_length_9801_cov_10.851939', 4502, 6354, 1854, 's_9002000001323502_21.permissive.fa', 'NODE_285_length_1854_cov_8.733185', 1854, 1, 's_9002000001373308_1.strict.fa']"
HGT_seq_417,NODE_105_length_5355_cov_5.899057_1_2885,NODE_151_length_2917_cov_10.131726_33_2917,NODE_105_length_5355_cov_5.899057,NODE_151_length_2917_cov_10.131726,s_9002000001215917_3.strict.fa,s_9002000001462195_20.permissive.fa,1,2885,33,2917,5355,2917,2885,99.688,True,True,"['NODE_105_length_5355_cov_5.899057', 1, 2885, 2885, 's_9002000001215917_3.strict.fa', 'NODE_151_length_2917_cov_10.131726', 33, 2917, 's_9002000001462195_20.permissive.fa']"
HGT_seq_418,NODE_285_length_1854_cov_8.733185_1_1849,NODE_114_length_5015_cov_12.682056_1848_1,NODE_285_length_1854_cov_8.733185,NODE_114_length_5015_cov_12.682056,s_9002000001373308_1.strict.fa,s_9002000001476065_22.strict.fa,1,1849,1848,1,1854,5015,1849,99.513,True,True,"['NODE_285_length_1854_cov_8.733185', 1, 1849, 1849, 's_9002000001373308_1.strict.fa', 'NODE_114_length_5015_cov_12.682056', 1848, 1, 's_9002000001476065_22.strict.fa']"
HGT_seq_419,NODE_266_length_1774_cov_10.171030_1_1557,NODE_4_length_33788_cov_13.467080_31766_30212,NODE_266_length_1774_cov_10.171030,NODE_4_length_33788_cov_13.467080,s_9002000001215917_3.strict.fa,s_9002000001476065_22.strict.fa,1,1557,31766,30212,1774,33788,1557,99.294,False,False,"['NODE_266_length_1774_cov_10.171030', 1, 1557, 1557, 's_9002000001215917_3.strict.fa', 'NODE_4_length_33788_cov_13.467080', 31766, 30212, 's_9002000001476065_22.strict.fa']"
HGT_seq_420,NODE_121_length_4848_cov_11.410182_30_3441,NODE_6563_length_3414_cov_14.409348_1_3414,NODE_121_length_4848_cov_11.410182,NODE_6563_length_3414_cov_14.409348,s_9002000001215917_3.strict.fa,s_9002000001312311_33.orig.fa,30,3441,1,3414,4848,3414,3414,99.619,True,True,"['NODE_121_length_4848_cov_11.410182', 30, 3441, 3414, 's_9002000001215917_3.strict.fa', 'NODE_6563_length_3414_cov_14.409348', 1, 3414, 's_9002000001312311_33.orig.fa']"
HGT_seq_421,NODE_256_length_2274_cov_9.684092_1_2274,NODE_37_length_12269_cov_10.586540_25_2298,NODE_256_length_2274_cov_9.684092,NODE_37_length_12269_cov_10.586540,s_9002000001373308_1.strict.fa,s_9002000001580090_45.strict.fa,1,2274,25,2298,2274,12269,2274,99.56,True,True,"['NODE_256_length_2274_cov_9.684092', 1, 2274, 2274, 's_9002000001373308_1.strict.fa', 'NODE_37_length_12269_cov_10.586540', 25, 2298, 's_9002000001580090_45.strict.fa']"
HGT_seq_422,NODE_3_length_31033_cov_18.372103_10288_14424,NODE_145_length_4150_cov_15.142857_1_4139,NODE_3_length_31033_cov_18.372103,NODE_145_length_4150_cov_15.142857,s_9002000001343701_48.permissive.fa,s_9002000001373308_1.strict.fa,10288,14424,1,4139,31033,4150,4139,99.324,False,True,"['NODE_3_length_31033_cov_18.372103', 10288, 14424, 4139, 's_9002000001343701_48.permissive.fa', 'NODE_145_length_4150_cov_15.142857', 1, 4139, 's_9002000001373308_1.strict.fa']"
HGT_seq_423,NODE_50_length_10773_cov_14.729520_1_5478,NODE_97_length_5469_cov_11.049132_5461_1,NODE_50_length_10773_cov_14.729520,NODE_97_length_5469_cov_11.049132,s_9002000001247124_37.permissive.fa,s_9002000001580090_45.strict.fa,1,5478,5461,1,10773,5469,5480,99.069,True,True,"['NODE_50_length_10773_cov_14.729520', 1, 5478, 5480, 's_9002000001247124_37.permissive.fa', 'NODE_97_length_5469_cov_11.049132', 5461, 1, 's_9002000001580090_45.strict.fa']"
HGT_seq_424,NODE_55_length_8533_cov_7.736377_5919_8504,NODE_109_length_5077_cov_6.309040_2492_5077,NODE_55_length_8533_cov_7.736377,NODE_109_length_5077_cov_6.309040,s_9002000001215917_3.strict.fa,s_9002000001580090_45.strict.fa,5919,8504,2492,5077,8533,5077,2586,99.227,False,False,"['NODE_55_length_8533_cov_7.736377', 5919, 8504, 2586, 's_9002000001215917_3.strict.fa', 'NODE_109_length_5077_cov_6.309040', 2492, 5077, 's_9002000001580090_45.strict.fa']"
HGT_seq_425,NODE_3_length_22155_cov_12.689548_12663_19265,NODE_77_length_6605_cov_10.478473_6605_1,NODE_3_length_22155_cov_12.689548,NODE_77_length_6605_cov_10.478473,s_9002000001215917_3.strict.fa,s_9002000001410650_3.permissive.fa,12663,19265,6605,1,22155,6605,6605,99.001,False,True,"['NODE_3_length_22155_cov_12.689548', 12663, 19265, 6605, 's_9002000001215917_3.strict.fa', 'NODE_77_length_6605_cov_10.478473', 6605, 1, 's_9002000001410650_3.permissive.fa']"
HGT_seq_426,NODE_19_length_12654_cov_14.835146_1_10602,NODE_44_length_12153_cov_18.639031_10602_1,NODE_19_length_12654_cov_14.835146,NODE_44_length_12153_cov_18.639031,s_9002000001373308_1.strict.fa,s_9002000001423590_15.permissive.fa,1,10602,10602,1,12654,12153,10602,99.519,True,False,"['NODE_19_length_12654_cov_14.835146', 1, 10602, 10602, 's_9002000001373308_1.strict.fa', 'NODE_44_length_12153_cov_18.639031', 10602, 1, 's_9002000001423590_15.permissive.fa']"
HGT_seq_427,NODE_28_length_12384_cov_13.669478_9201_12384,NODE_4_length_28125_cov_9.451265_1_3184,NODE_28_length_12384_cov_13.669478,NODE_4_length_28125_cov_9.451265,s_9002000001215917_3.strict.fa,s_9002000001392831_7.strict.fa,9201,12384,1,3184,12384,28125,3185,99.403,True,False,"['NODE_28_length_12384_cov_13.669478', 9201, 12384, 3185, 's_9002000001215917_3.strict.fa', 'NODE_4_length_28125_cov_9.451265', 1, 3184, 's_9002000001392831_7.strict.fa']"
HGT_seq_428,NODE_19_length_12654_cov_14.835146_1_12654,NODE_3_length_29303_cov_8.401327_9963_22616,NODE_19_length_12654_cov_14.835146,NODE_3_length_29303_cov_8.401327,s_9002000001373308_1.strict.fa,s_9002000001567974_27.permissive.fa,1,12654,9963,22616,12654,29303,12654,99.463,False,True,"['NODE_19_length_12654_cov_14.835146', 1, 12654, 12654, 's_9002000001373308_1.strict.fa', 'NODE_3_length_29303_cov_8.401327', 9963, 22616, 's_9002000001567974_27.permissive.fa']"
HGT_seq_429,NODE_275_length_2030_cov_9.461772_1_1617,NODE_58_length_8276_cov_9.540688_1716_3331,NODE_275_length_2030_cov_9.461772,NODE_58_length_8276_cov_9.540688,s_9002000001373308_1.strict.fa,s_9002000001484586_20.permissive.fa,1,1617,1716,3331,2030,8276,1617,99.32,False,False,"['NODE_275_length_2030_cov_9.461772', 1, 1617, 1617, 's_9002000001373308_1.strict.fa', 'NODE_58_length_8276_cov_9.540688', 1716, 3331, 's_9002000001484586_20.permissive.fa']"
HGT_seq_430,NODE_104_length_5089_cov_12.261621_1_4505,NODE_128_length_4536_cov_9.329168_4505_1,NODE_104_length_5089_cov_12.261621,NODE_128_length_4536_cov_9.329168,s_9002000001373308_1.strict.fa,s_9002000001410650_3.permissive.fa,1,4505,4505,1,5089,4536,4505,99.068,True,True,"['NODE_104_length_5089_cov_12.261621', 1, 4505, 4505, 's_9002000001373308_1.strict.fa', 'NODE_128_length_4536_cov_9.329168', 4505, 1, 's_9002000001410650_3.permissive.fa']"
HGT_seq_431,NODE_16_length_20571_cov_14.790992_16408_18830,NODE_117_length_4749_cov_9.852578_4749_2321,NODE_16_length_20571_cov_14.790992,NODE_117_length_4749_cov_9.852578,s_9002000001247124_37.permissive.fa,s_9002000001446502_20.permissive.fa,16408,18830,4749,2321,20571,4749,2429,99.465,False,False,"['NODE_16_length_20571_cov_14.790992', 16408, 18830, 2429, 's_9002000001247124_37.permissive.fa', 'NODE_117_length_4749_cov_9.852578', 4749, 2321, 's_9002000001446502_20.permissive.fa']"
HGT_seq_432,NODE_28_length_12384_cov_13.669478_1_12384,NODE_19_length_18196_cov_14.387575_360_12738,NODE_28_length_12384_cov_13.669478,NODE_19_length_18196_cov_14.387575,s_9002000001215917_3.strict.fa,s_9002000001323502_21.permissive.fa,1,12384,360,12738,12384,18196,12385,99.314,False,True,"['NODE_28_length_12384_cov_13.669478', 1, 12384, 12385, 's_9002000001215917_3.strict.fa', 'NODE_19_length_18196_cov_14.387575', 360, 12738, 's_9002000001323502_21.permissive.fa']"
HGT_seq_433,NODE_31_length_9381_cov_16.044606_339_9381,NODE_20_length_12483_cov_12.147731_9100_58,NODE_31_length_9381_cov_16.044606,NODE_20_length_12483_cov_12.147731,s_9002000001373308_1.strict.fa,s_9002000001484586_20.permissive.fa,339,9381,9100,58,9381,12483,9043,99.292,False,True,"['NODE_31_length_9381_cov_16.044606', 339, 9381, 9043, 's_9002000001373308_1.strict.fa', 'NODE_20_length_12483_cov_12.147731', 9100, 58, 's_9002000001484586_20.permissive.fa']"
HGT_seq_434,NODE_157_length_3840_cov_5.185997_2701_3840,NODE_94_length_5136_cov_24.578233_5136_3997,NODE_157_length_3840_cov_5.185997,NODE_94_length_5136_cov_24.578233,s_9002000001215917_3.strict.fa,s_9002000001350528_1.permissive.fa,2701,3840,5136,3997,3840,5136,1140,99.737,True,False,"['NODE_157_length_3840_cov_5.185997', 2701, 3840, 1140, 's_9002000001215917_3.strict.fa', 'NODE_94_length_5136_cov_24.578233', 5136, 3997, 's_9002000001350528_1.permissive.fa']"
HGT_seq_435,NODE_28_length_12384_cov_13.669478_9286_12384,NODE_3187_length_6083_cov_12.585269_1_3098,NODE_28_length_12384_cov_13.669478,NODE_3187_length_6083_cov_12.585269,s_9002000001215917_3.strict.fa,s_9002000001312311_33.orig.fa,9286,12384,1,3098,12384,6083,3099,99.516,True,False,"['NODE_28_length_12384_cov_13.669478', 9286, 12384, 3099, 's_9002000001215917_3.strict.fa', 'NODE_3187_length_6083_cov_12.585269', 1, 3098, 's_9002000001312311_33.orig.fa']"
HGT_seq_436,NODE_181_length_3411_cov_16.959476_2221_3411,NODE_235_length_2422_cov_8.753274_2422_1232,NODE_181_length_3411_cov_16.959476,NODE_235_length_2422_cov_8.753274,s_9002000001373308_1.strict.fa,s_9002000001447950_2.strict.fa,2221,3411,2422,1232,3411,2422,1191,99.16,True,False,"['NODE_181_length_3411_cov_16.959476', 2221, 3411, 1191, 's_9002000001373308_1.strict.fa', 'NODE_235_length_2422_cov_8.753274', 2422, 1232, 's_9002000001447950_2.strict.fa']"
HGT_seq_437,NODE_132_length_4498_cov_15.592393_1_4498,NODE_58_length_38570_cov_14.213319_20063_15566,NODE_132_length_4498_cov_15.592393,NODE_58_length_38570_cov_14.213319,s_9002000001373308_1.strict.fa,s_9002000001433400_13.orig.fa,1,4498,20063,15566,4498,38570,4498,99.578,False,True,"['NODE_132_length_4498_cov_15.592393', 1, 4498, 4498, 's_9002000001373308_1.strict.fa', 'NODE_58_length_38570_cov_14.213319', 20063, 15566, 's_9002000001433400_13.orig.fa']"
HGT_seq_438,NODE_121_length_4848_cov_11.410182_1_3442,NODE_71_length_7079_cov_9.462130_3444_1,NODE_121_length_4848_cov_11.410182,NODE_71_length_7079_cov_9.462130,s_9002000001215917_3.strict.fa,s_9002000001484586_20.permissive.fa,1,3442,3444,1,4848,7079,3444,99.303,True,False,"['NODE_121_length_4848_cov_11.410182', 1, 3442, 3444, 's_9002000001215917_3.strict.fa', 'NODE_71_length_7079_cov_9.462130', 3444, 1, 's_9002000001484586_20.permissive.fa']"
HGT_seq_439,NODE_126_length_4714_cov_15.484868_1326_4714,NODE_146_length_3486_cov_16.884873_3475_86,NODE_126_length_4714_cov_15.484868,NODE_146_length_3486_cov_16.884873,s_9002000001247124_37.permissive.fa,s_9002000001476065_22.strict.fa,1326,4714,3475,86,4714,3486,3390,99.056,True,True,"['NODE_126_length_4714_cov_15.484868', 1326, 4714, 3390, 's_9002000001247124_37.permissive.fa', 'NODE_146_length_3486_cov_16.884873', 3475, 86, 's_9002000001476065_22.strict.fa']"
HGT_seq_440,NODE_167_length_3495_cov_8.152035_2635_3495,NODE_55_length_9420_cov_11.014415_22_882,NODE_167_length_3495_cov_8.152035,NODE_55_length_9420_cov_11.014415,s_9002000001247124_37.permissive.fa,s_9002000001473223_36.strict.fa,2635,3495,22,882,3495,9420,861,99.071,True,False,"['NODE_167_length_3495_cov_8.152035', 2635, 3495, 861, 's_9002000001247124_37.permissive.fa', 'NODE_55_length_9420_cov_11.014415', 22, 882, 's_9002000001473223_36.strict.fa']"
HGT_seq_441,NODE_285_length_1854_cov_8.733185_13_1854,NODE_108_length_5492_cov_8.781129_1_1841,NODE_285_length_1854_cov_8.733185,NODE_108_length_5492_cov_8.781129,s_9002000001373308_1.strict.fa,s_9002000001392831_7.strict.fa,13,1854,1,1841,1854,5492,1842,99.403,True,True,"['NODE_285_length_1854_cov_8.733185', 13, 1854, 1842, 's_9002000001373308_1.strict.fa', 'NODE_108_length_5492_cov_8.781129', 1, 1841, 's_9002000001392831_7.strict.fa']"
HGT_seq_442,NODE_288_length_1823_cov_7.101244_1_1823,NODE_71_length_8705_cov_8.436763_2955_1132,NODE_288_length_1823_cov_7.101244,NODE_71_length_8705_cov_8.436763,s_9002000001373308_1.strict.fa,s_9002000001392831_7.strict.fa,1,1823,2955,1132,1823,8705,1824,99.013,False,True,"['NODE_288_length_1823_cov_7.101244', 1, 1823, 1824, 's_9002000001373308_1.strict.fa', 'NODE_71_length_8705_cov_8.436763', 2955, 1132, 's_9002000001392831_7.strict.fa']"
HGT_seq_443,NODE_285_length_1854_cov_8.733185_1_1854,NODE_97_length_5204_cov_13.025053_1929_76,NODE_285_length_1854_cov_8.733185,NODE_97_length_5204_cov_13.025053,s_9002000001373308_1.strict.fa,s_9002000001423590_15.permissive.fa,1,1854,1929,76,1854,5204,1854,99.515,True,True,"['NODE_285_length_1854_cov_8.733185', 1, 1854, 1854, 's_9002000001373308_1.strict.fa', 'NODE_97_length_5204_cov_13.025053', 1929, 76, 's_9002000001423590_15.permissive.fa']"
HGT_seq_444,NODE_29_length_14875_cov_16.237382_646_5242,NODE_126_length_4597_cov_18.942536_4597_1,NODE_29_length_14875_cov_16.237382,NODE_126_length_4597_cov_18.942536,s_9002000001323502_21.permissive.fa,s_9002000001373308_1.strict.fa,646,5242,4597,1,14875,4597,4597,99.391,False,True,"['NODE_29_length_14875_cov_16.237382', 646, 5242, 4597, 's_9002000001323502_21.permissive.fa', 'NODE_126_length_4597_cov_18.942536', 4597, 1, 's_9002000001373308_1.strict.fa']"
HGT_seq_445,NODE_52_length_11161_cov_11.138214_8808_11081,NODE_256_length_2274_cov_9.684092_2274_1,NODE_52_length_11161_cov_11.138214,NODE_256_length_2274_cov_9.684092,s_9002000001323502_21.permissive.fa,s_9002000001373308_1.strict.fa,8808,11081,2274,1,11161,2274,2274,100.0,True,True,"['NODE_52_length_11161_cov_11.138214', 8808, 11081, 2274, 's_9002000001323502_21.permissive.fa', 'NODE_256_length_2274_cov_9.684092', 2274, 1, 's_9002000001373308_1.strict.fa']"
HGT_seq_446,NODE_31_length_9381_cov_16.044606_353_9381,NODE_7_length_20475_cov_20.259941_88_9116,NODE_31_length_9381_cov_16.044606,NODE_7_length_20475_cov_20.259941,s_9002000001373308_1.strict.fa,s_9002000001455931_25.permissive.fa,353,9381,88,9116,9381,20475,9029,99.291,True,True,"['NODE_31_length_9381_cov_16.044606', 353, 9381, 9029, 's_9002000001373308_1.strict.fa', 'NODE_7_length_20475_cov_20.259941', 88, 9116, 's_9002000001455931_25.permissive.fa']"
HGT_seq_447,NODE_82_length_5971_cov_15.919709_1_5971,NODE_28_length_16125_cov_19.536030_10038_16008,NODE_82_length_5971_cov_15.919709,NODE_28_length_16125_cov_19.536030,s_9002000001373308_1.strict.fa,s_9002000001473223_36.strict.fa,1,5971,10038,16008,5971,16125,5971,99.916,True,True,"['NODE_82_length_5971_cov_15.919709', 1, 5971, 5971, 's_9002000001373308_1.strict.fa', 'NODE_28_length_16125_cov_19.536030', 10038, 16008, 's_9002000001473223_36.strict.fa']"
HGT_seq_448,NODE_126_length_4714_cov_15.484868_1_4714,NODE_117_length_25606_cov_15.150170_8388_3673,NODE_126_length_4714_cov_15.484868,NODE_117_length_25606_cov_15.150170,s_9002000001247124_37.permissive.fa,s_9002000001433400_13.orig.fa,1,4714,8388,3673,4714,25606,4716,99.215,False,True,"['NODE_126_length_4714_cov_15.484868', 1, 4714, 4716, 's_9002000001247124_37.permissive.fa', 'NODE_117_length_25606_cov_15.150170', 8388, 3673, 's_9002000001433400_13.orig.fa']"
HGT_seq_449,NODE_103_length_5631_cov_15.785689_1_5631,NODE_14_length_18987_cov_7.819195_2693_8322,NODE_103_length_5631_cov_15.785689,NODE_14_length_18987_cov_7.819195,s_9002000001247124_37.permissive.fa,s_9002000001416675_19.permissive.fa,1,5631,2693,8322,5631,18987,5631,99.556,False,True,"['NODE_103_length_5631_cov_15.785689', 1, 5631, 5631, 's_9002000001247124_37.permissive.fa', 'NODE_14_length_18987_cov_7.819195', 2693, 8322, 's_9002000001416675_19.permissive.fa']"
HGT_seq_450,NODE_7_length_17258_cov_13.872638_13035_17233,NODE_140_length_4199_cov_7.236245_4199_1,NODE_7_length_17258_cov_13.872638,NODE_140_length_4199_cov_7.236245,s_9002000001373308_1.strict.fa,s_9002000001446502_20.permissive.fa,13035,17233,4199,1,17258,4199,4199,99.238,True,True,"['NODE_7_length_17258_cov_13.872638', 13035, 17233, 4199, 's_9002000001373308_1.strict.fa', 'NODE_140_length_4199_cov_7.236245', 4199, 1, 's_9002000001446502_20.permissive.fa']"
HGT_seq_451,NODE_19_length_12654_cov_14.835146_5688_10602,NODE_124_length_4915_cov_12.223251_4915_1,NODE_19_length_12654_cov_14.835146,NODE_124_length_4915_cov_12.223251,s_9002000001373308_1.strict.fa,s_9002000001484586_20.permissive.fa,5688,10602,4915,1,12654,4915,4915,99.308,False,True,"['NODE_19_length_12654_cov_14.835146', 5688, 10602, 4915, 's_9002000001373308_1.strict.fa', 'NODE_124_length_4915_cov_12.223251', 4915, 1, 's_9002000001484586_20.permissive.fa']"
HGT_seq_452,NODE_126_length_4714_cov_15.484868_1326_4714,NODE_144_length_3466_cov_16.955731_50_3438,NODE_126_length_4714_cov_15.484868,NODE_144_length_3466_cov_16.955731,s_9002000001247124_37.permissive.fa,s_9002000001454080_19.strict.fa,1326,4714,50,3438,4714,3466,3389,99.085,True,True,"['NODE_126_length_4714_cov_15.484868', 1326, 4714, 3389, 's_9002000001247124_37.permissive.fa', 'NODE_144_length_3466_cov_16.955731', 50, 3438, 's_9002000001454080_19.strict.fa']"
HGT_seq_453,NODE_126_length_4714_cov_15.484868_1326_4714,NODE_19_length_23773_cov_18.689013_16497_19885,NODE_126_length_4714_cov_15.484868,NODE_19_length_23773_cov_18.689013,s_9002000001247124_37.permissive.fa,s_9002000001423590_15.permissive.fa,1326,4714,16497,19885,4714,23773,3389,99.026,False,False,"['NODE_126_length_4714_cov_15.484868', 1326, 4714, 3389, 's_9002000001247124_37.permissive.fa', 'NODE_19_length_23773_cov_18.689013', 16497, 19885, 's_9002000001423590_15.permissive.fa']"
HGT_seq_454,NODE_126_length_4597_cov_18.942536_1_4597,NODE_43_length_11574_cov_7.969442_4053_8650,NODE_126_length_4597_cov_18.942536,NODE_43_length_11574_cov_7.969442,s_9002000001373308_1.strict.fa,s_9002000001416675_19.permissive.fa,1,4597,4053,8650,4597,11574,4598,99.043,False,True,"['NODE_126_length_4597_cov_18.942536', 1, 4597, 4598, 's_9002000001373308_1.strict.fa', 'NODE_43_length_11574_cov_7.969442', 4053, 8650, 's_9002000001416675_19.permissive.fa']"
HGT_seq_455,NODE_138_length_4342_cov_7.911127_211_2796,NODE_109_length_5077_cov_6.309040_5077_2492,NODE_138_length_4342_cov_7.911127,NODE_109_length_5077_cov_6.309040,s_9002000001247124_37.permissive.fa,s_9002000001580090_45.strict.fa,211,2796,5077,2492,4342,5077,2586,99.227,False,False,"['NODE_138_length_4342_cov_7.911127', 211, 2796, 2586, 's_9002000001247124_37.permissive.fa', 'NODE_109_length_5077_cov_6.309040', 5077, 2492, 's_9002000001580090_45.strict.fa']"
HGT_seq_456,NODE_28_length_12384_cov_13.669478_2524_12384,NODE_61_length_86012_cov_27.117221_79622_69763,NODE_28_length_12384_cov_13.669478,NODE_61_length_86012_cov_27.117221,s_9002000001215917_3.strict.fa,s_9002000001479951_31.orig.fa,2524,12384,79622,69763,12384,86012,9861,99.392,False,False,"['NODE_28_length_12384_cov_13.669478', 2524, 12384, 9861, 's_9002000001215917_3.strict.fa', 'NODE_61_length_86012_cov_27.117221', 79622, 69763, 's_9002000001479951_31.orig.fa']"
HGT_seq_457,NODE_16_length_20571_cov_14.790992_16389_18612,NODE_90_length_5855_cov_7.664310_2222_1,NODE_16_length_20571_cov_14.790992,NODE_90_length_5855_cov_7.664310,s_9002000001247124_37.permissive.fa,s_9002000001416675_19.permissive.fa,16389,18612,2222,1,20571,5855,2227,99.147,False,False,"['NODE_16_length_20571_cov_14.790992', 16389, 18612, 2227, 's_9002000001247124_37.permissive.fa', 'NODE_90_length_5855_cov_7.664310', 2222, 1, 's_9002000001416675_19.permissive.fa']"
HGT_seq_458,NODE_277_length_2018_cov_7.574631_1_2018,NODE_78_length_8435_cov_5.197017_2767_750,NODE_277_length_2018_cov_7.574631,NODE_78_length_8435_cov_5.197017,s_9002000001373308_1.strict.fa,s_9002000001567974_27.permissive.fa,1,2018,2767,750,2018,8435,2018,99.207,False,True,"['NODE_277_length_2018_cov_7.574631', 1, 2018, 2018, 's_9002000001373308_1.strict.fa', 'NODE_78_length_8435_cov_5.197017', 2767, 750, 's_9002000001567974_27.permissive.fa']"
HGT_seq_459,NODE_145_length_4150_cov_15.142857_1_4150,NODE_65_length_9451_cov_10.207216_9_4158,NODE_145_length_4150_cov_15.142857,NODE_65_length_9451_cov_10.207216,s_9002000001373308_1.strict.fa,s_9002000001392831_7.strict.fa,1,4150,9,4158,4150,9451,4150,99.494,True,True,"['NODE_145_length_4150_cov_15.142857', 1, 4150, 4150, 's_9002000001373308_1.strict.fa', 'NODE_65_length_9451_cov_10.207216', 9, 4158, 's_9002000001392831_7.strict.fa']"
HGT_seq_460,NODE_3_length_32329_cov_14.628432_8676_17219,NODE_69_length_8564_cov_17.822306_20_8564,NODE_3_length_32329_cov_14.628432,NODE_69_length_8564_cov_17.822306,s_9002000001247124_37.permissive.fa,s_9002000001343701_48.permissive.fa,8676,17219,20,8564,32329,8564,8546,99.076,False,True,"['NODE_3_length_32329_cov_14.628432', 8676, 17219, 8546, 's_9002000001247124_37.permissive.fa', 'NODE_69_length_8564_cov_17.822306', 20, 8564, 's_9002000001343701_48.permissive.fa']"
